time,Symbol,PriceUSD,Percent of Change
2010-07-18,btc,0.08584,0
2010-07-19,btc,0.0808,0
2010-07-20,btc,0.074735729,0
2010-07-21,btc,0.079192863,0
2010-07-22,btc,0.05846976,0
2010-07-23,btc,0.06059287,0
2010-07-24,btc,0.05454,0
2010-07-25,btc,0.050540618,0
2010-07-26,btc,0.056,0
2010-07-27,btc,0.058622016,0
2010-07-28,btc,0.058911099,0
2010-07-29,btc,0.0699,0
2010-07-30,btc,0.064657382,0
2010-07-31,btc,0.067545799,0
2010-08-01,btc,0.0611,0
2010-08-02,btc,0.06,0
2010-08-03,btc,0.060012151,0
2010-08-04,btc,0.05701578,0
2010-08-05,btc,0.061,0
2010-08-06,btc,0.061671315,0
2010-08-07,btc,0.059003945,0
2010-08-08,btc,0.0609,0
2010-08-09,btc,0.0704,0
2010-08-10,btc,0.069338729,0
2010-08-11,btc,0.067,0
2010-08-12,btc,0.07,0
2010-08-13,btc,0.0645,0
2010-08-14,btc,0.066996434,0
2010-08-15,btc,0.065117932,0
2010-08-16,btc,0.0655,0
2010-08-17,btc,0.07,0
2010-08-18,btc,0.068,0
2010-08-19,btc,0.0667,0
2010-08-20,btc,0.0655,0
2010-08-21,btc,0.0664,0
2010-08-22,btc,0.065928989,0
2010-08-23,btc,0.06491,0
2010-08-24,btc,0.065,0
2010-08-25,btc,0.0648,0
2010-08-26,btc,0.064075114,0
2010-08-27,btc,0.065,0
2010-08-28,btc,0.0646,0
2010-08-29,btc,0.064,0
2010-08-30,btc,0.06497,0
2010-08-31,btc,0.06,0
2010-09-01,btc,0.062024828,0
2010-09-02,btc,0.0634,0
2010-09-03,btc,0.06085,0
2010-09-04,btc,0.062178276,0
2010-09-05,btc,0.06165,0
2010-09-06,btc,0.0616,0
2010-09-07,btc,0.061239118,0
2010-09-08,btc,0.061,0
2010-09-09,btc,0.061114971,0
2010-09-10,btc,0.061011524,0
2010-09-11,btc,0.063620865,0
2010-09-12,btc,0.0615,0
2010-09-13,btc,0.06218,0
2010-09-14,btc,0.06199,0
2010-09-15,btc,0.0604,0
2010-09-16,btc,0.0619,0
2010-09-17,btc,0.060000526,0
2010-09-18,btc,0.061,0
2010-09-19,btc,0.0627,0
2010-09-20,btc,0.062101736,0
2010-09-21,btc,0.06265,0
2010-09-22,btc,0.06188187,0
2010-09-23,btc,0.062153513,0
2010-09-24,btc,0.0622,0
2010-09-25,btc,0.06202,0
2010-09-26,btc,0.062,0
2010-09-27,btc,0.062200442,0
2010-09-28,btc,0.061903898,0
2010-09-29,btc,0.06191,0
2010-09-30,btc,0.0619,0
2010-10-01,btc,0.061973314,0
2010-10-02,btc,0.0614,0
2010-10-03,btc,0.061064868,0
2010-10-04,btc,0.061294477,0
2010-10-05,btc,0.0614,0
2010-10-06,btc,0.06281,0
2010-10-07,btc,0.067,0
2010-10-08,btc,0.084453108,0
2010-10-09,btc,0.0938,0
2010-10-10,btc,0.097146201,0
2010-10-11,btc,0.095,0
2010-10-12,btc,0.0949,0
2010-10-13,btc,0.104865589,0
2010-10-14,btc,0.102,0
2010-10-15,btc,0.105,0
2010-10-16,btc,0.101,0
2010-10-17,btc,0.102,0
2010-10-18,btc,0.1024,0
2010-10-19,btc,0.097544892,0
2010-10-20,btc,0.099,0
2010-10-21,btc,0.107,0
2010-10-22,btc,0.1025,0
2010-10-23,btc,0.104556424,0
2010-10-24,btc,0.11501,0
2010-10-25,btc,0.139118553,0
2010-10-26,btc,0.151,0
2010-10-27,btc,0.1877,0
2010-10-28,btc,0.1731,0
2010-10-29,btc,0.19,0
2010-10-30,btc,0.197610544,0
2010-10-31,btc,0.1925,0
2010-11-01,btc,0.194525061,0
2010-11-02,btc,0.1938,0
2010-11-03,btc,0.1931,0
2010-11-04,btc,0.229275161,0
2010-11-05,btc,0.259112414,0
2010-11-06,btc,0.400982303,0
2010-11-07,btc,0.34,0
2010-11-08,btc,0.243184629,0
2010-11-09,btc,0.217272694,0
2010-11-10,btc,0.229549731,0
2010-11-11,btc,0.2231,0
2010-11-12,btc,0.2682,0
2010-11-13,btc,0.276,0
2010-11-14,btc,0.27904,0
2010-11-15,btc,0.268464556,0
2010-11-16,btc,0.225,0
2010-11-17,btc,0.241939334,0
2010-11-18,btc,0.269057791,0
2010-11-19,btc,0.27829,0
2010-11-20,btc,0.283015965,0
2010-11-21,btc,0.27675,0
2010-11-22,btc,0.285,0
2010-11-23,btc,0.28295,0
2010-11-24,btc,0.282905736,0
2010-11-25,btc,0.28,0
2010-11-26,btc,0.2844,0
2010-11-27,btc,0.283,0
2010-11-28,btc,0.271358679,0
2010-11-29,btc,0.230559456,0
2010-11-30,btc,0.2082,0
2010-12-01,btc,0.2275,0
2010-12-02,btc,0.255,0
2010-12-03,btc,0.251060084,0
2010-12-04,btc,0.205000526,0
2010-12-05,btc,0.202850018,0
2010-12-06,btc,0.204,0
2010-12-07,btc,0.233420386,0
2010-12-08,btc,0.2388,0
2010-12-09,btc,0.199991694,0
2010-12-10,btc,0.204,0
2010-12-11,btc,0.228,0
2010-12-12,btc,0.219853612,0
2010-12-13,btc,0.227605237,0
2010-12-14,btc,0.24669,0
2010-12-15,btc,0.24,0
2010-12-16,btc,0.24996,0
2010-12-17,btc,0.242655815,0
2010-12-18,btc,0.241,0
2010-12-19,btc,0.2401,0
2010-12-20,btc,0.267,0
2010-12-21,btc,0.241436002,0
2010-12-22,btc,0.25,0
2010-12-23,btc,0.249970128,0
2010-12-24,btc,0.248,0
2010-12-25,btc,0.2499,0
2010-12-26,btc,0.264962127,0
2010-12-27,btc,0.264785389,0
2010-12-28,btc,0.281,0
2010-12-29,btc,0.3,0
2010-12-30,btc,0.3,0
2010-12-31,btc,0.3,0
2011-01-01,btc,0.3,0
2011-01-02,btc,0.29997,0
2011-01-03,btc,0.295,0
2011-01-04,btc,0.29895,0
2011-01-05,btc,0.298916302,0
2011-01-06,btc,0.298,0
2011-01-07,btc,0.32,0
2011-01-08,btc,0.3229,0
2011-01-09,btc,0.323,0
2011-01-10,btc,0.32659,0
2011-01-11,btc,0.32659,0
2011-01-12,btc,0.318799621,0
2011-01-13,btc,0.3176,0
2011-01-14,btc,0.399990006,0
2011-01-15,btc,0.386,0
2011-01-16,btc,0.38679,0
2011-01-17,btc,0.3495,0
2011-01-18,btc,0.31299,0
2011-01-19,btc,0.31299,0
2011-01-20,btc,0.39,0
2011-01-21,btc,0.41991,0
2011-01-22,btc,0.440035529,0
2011-01-23,btc,0.4424,0
2011-01-24,btc,0.4199,0
2011-01-25,btc,0.41,0
2011-01-26,btc,0.41508513,0
2011-01-27,btc,0.4212,0
2011-01-28,btc,0.444484044,0
2011-01-29,btc,0.439,0
2011-01-30,btc,0.477142034,0
2011-01-31,btc,0.52513687,0
2011-02-01,btc,0.707510117,0
2011-02-02,btc,0.725434822,0
2011-02-03,btc,0.693898368,0
2011-02-04,btc,0.810958971,0
2011-02-05,btc,0.911671477,0
2011-02-06,btc,0.898,0
2011-02-07,btc,0.88942137,0
2011-02-08,btc,0.918,0
2011-02-09,btc,1.016050245,0
2011-02-10,btc,0.979652963,0
2011-02-11,btc,1.054069454,0
2011-02-12,btc,1.078703284,0
2011-02-13,btc,1.05,0
2011-02-14,btc,1.070012624,0
2011-02-15,btc,1.05,0
2011-02-16,btc,1.031687629,0
2011-02-17,btc,1.039923198,0
2011-02-18,btc,0.898955915,0
2011-02-19,btc,0.944028117,0
2011-02-20,btc,0.865,0
2011-02-21,btc,0.835747428,0
2011-02-22,btc,0.87704178,0
2011-02-23,btc,0.9,0
2011-02-24,btc,0.989095266,0
2011-02-25,btc,0.914652002,0
2011-02-26,btc,0.958,0
2011-02-27,btc,0.895033115,0
2011-02-28,btc,0.860220923,0
2011-03-01,btc,0.921096892,0
2011-03-02,btc,0.9399,0
2011-03-03,btc,0.939073383,0
2011-03-04,btc,0.9011,0
2011-03-05,btc,0.907840607,0
2011-03-06,btc,0.884770973,0
2011-03-07,btc,0.877583864,0
2011-03-08,btc,0.866071591,0
2011-03-09,btc,0.86,0
2011-03-10,btc,0.92067031,0
2011-03-11,btc,0.88,0
2011-03-12,btc,0.917815513,0
2011-03-13,btc,0.89249,0
2011-03-14,btc,0.893924923,0
2011-03-15,btc,0.87224,0
2011-03-16,btc,0.851211666,0
2011-03-17,btc,0.82542,0
2011-03-18,btc,0.801959208,0
2011-03-19,btc,0.765,0
2011-03-20,btc,0.7415,0
2011-03-21,btc,0.75897,0
2011-03-22,btc,0.809130293,0
2011-03-23,btc,0.84971,0
2011-03-24,btc,0.872374366,0
2011-03-25,btc,0.88377,0
2011-03-26,btc,0.8552,0
2011-03-27,btc,0.822,0
2011-03-28,btc,0.7947405,0
2011-03-29,btc,0.792509942,0
2011-03-30,btc,0.789706312,0
2011-03-31,btc,0.78461,0
2011-04-01,btc,0.77411,0
2011-04-02,btc,0.78199,0
2011-04-03,btc,0.779,0
2011-04-04,btc,0.68,0
2011-04-05,btc,0.715691835,0
2011-04-06,btc,0.74,0
2011-04-07,btc,0.7538,0
2011-04-08,btc,0.74999,0
2011-04-09,btc,0.734060517,0
2011-04-10,btc,0.733156821,0
2011-04-11,btc,0.770113933,0
2011-04-12,btc,0.861381608,0
2011-04-13,btc,0.930320058,0
2011-04-14,btc,0.998629766,0
2011-04-15,btc,0.983673137,0
2011-04-16,btc,1.046632858,0
2011-04-17,btc,1.098122098,0
2011-04-18,btc,1.149433312,0
2011-04-19,btc,1.185162221,0
2011-04-20,btc,1.142125985,0
2011-04-21,btc,1.207338872,0
2011-04-22,btc,1.404505082,0
2011-04-23,btc,1.828852301,0
2011-04-24,btc,1.63198422,0
2011-04-25,btc,1.564483635,0
2011-04-26,btc,1.77084089,0
2011-04-27,btc,1.903175959,0
2011-04-28,btc,2.285744466,0
2011-04-29,btc,2.85060509,0
2011-04-30,btc,3.5,0
2011-05-01,btc,3.094227553,0
2011-05-02,btc,3.2,0
2011-05-03,btc,3.360585704,0
2011-05-04,btc,3.408673047,0
2011-05-05,btc,3.343736684,0
2011-05-06,btc,3.455075584,0
2011-05-07,btc,3.641262978,0
2011-05-08,btc,3.848668377,0
2011-05-09,btc,3.804089582,0
2011-05-10,btc,5.651667002,0
2011-05-11,btc,5.439751044,0
2011-05-12,btc,6.334878694,0
2011-05-13,btc,8.139034867,0
2011-05-14,btc,7.007243829,0
2011-05-15,btc,6.924924845,0
2011-05-16,btc,7.885140745,0
2011-05-17,btc,7.257199541,0
2011-05-18,btc,6.763163362,0
2011-05-19,btc,6.890143632,0
2011-05-20,btc,5.618096219,0
2011-05-21,btc,6.084800667,0
2011-05-22,btc,6.71195604,0
2011-05-23,btc,7.065256784,0
2011-05-24,btc,7.402660582,0
2011-05-25,btc,8.569289637,0
2011-05-26,btc,8.782155434,0
2011-05-27,btc,8.528658468,0
2011-05-28,btc,8.34926912,0
2011-05-29,btc,8.400953472,0
2011-05-30,btc,8.779342465,0
2011-05-31,btc,8.721576422,0
2011-06-01,btc,9.623777232,0
2011-06-02,btc,10.70276023,0
2011-06-03,btc,14.26464677,0
2011-06-04,btc,18.31273873,0
2011-06-05,btc,16.5433424,0
2011-06-06,btc,18.40209864,0
2011-06-07,btc,23.23787846,0
2011-06-08,btc,29.02992133,0
2011-06-09,btc,28.79054402,0
2011-06-10,btc,24.04939923,0
2011-06-11,btc,14.74974663,0
2011-06-12,btc,18.85014473,0
2011-06-13,btc,19.54232911,0
2011-06-14,btc,19.25773551,0
2011-06-15,btc,19.46414262,0
2011-06-16,btc,17.92936254,0
2011-06-17,btc,15.43636891,0
2011-06-18,btc,16.87540454,0
2011-06-19,btc,17.51071679,0
2011-06-20,btc,17.51071679,0
2011-06-21,btc,17.51071679,0
2011-06-22,btc,17.51071679,0
2011-06-23,btc,17.51071679,0
2011-06-24,btc,17.51071679,0
2011-06-25,btc,17.51071679,0
2011-06-26,btc,16.36134202,0
2011-06-27,btc,16.75228581,0
2011-06-28,btc,16.96183531,0
2011-06-29,btc,16.85456832,0
2011-06-30,btc,16.18526278,0
2011-07-01,btc,15.4203574,0
2011-07-02,btc,15.38284407,0
2011-07-03,btc,15.45755056,0
2011-07-04,btc,13.85279681,0
2011-07-05,btc,12.96481771,0
2011-07-06,btc,14.71478358,0
2011-07-07,btc,14.79728916,0
2011-07-08,btc,14.2990377,0
2011-07-09,btc,14.38150067,0
2011-07-10,btc,14.62293755,0
2011-07-11,btc,14.31015543,0
2011-07-12,btc,14.02127262,0
2011-07-13,btc,13.97145452,0
2011-07-14,btc,13.99797455,0
2011-07-15,btc,13.80639041,0
2011-07-16,btc,13.7130793,0
2011-07-17,btc,13.25813531,0
2011-07-18,btc,13.63052125,0
2011-07-19,btc,13.82479484,0
2011-07-20,btc,13.67833059,0
2011-07-21,btc,13.61180844,0
2011-07-22,btc,13.69854733,0
2011-07-23,btc,13.68171834,0
2011-07-24,btc,13.99251518,0
2011-07-25,btc,14.03342538,0
2011-07-26,btc,13.87803232,0
2011-07-27,btc,13.87822476,0
2011-07-28,btc,13.49159108,0
2011-07-29,btc,13.51231639,0
2011-07-30,btc,13.54028067,0
2011-07-31,btc,13.3729061,0
2011-08-01,btc,13.01911385,0
2011-08-02,btc,12.21415644,0
2011-08-03,btc,9.286356914,0
2011-08-04,btc,10.76850375,0
2011-08-05,btc,9.73015396,0
2011-08-06,btc,6.964169736,0
2011-08-07,btc,8.501793292,0
2011-08-08,btc,7.775337638,0
2011-08-09,btc,9.802499481,0
2011-08-10,btc,10.05125313,0
2011-08-11,btc,9.438412995,0
2011-08-12,btc,9.452993285,0
2011-08-13,btc,10.00402474,0
2011-08-14,btc,10.80682077,0
2011-08-15,btc,11.13069655,0
2011-08-16,btc,10.99196557,0
2011-08-17,btc,10.96396406,0
2011-08-18,btc,10.85847146,0
2011-08-19,btc,11.67047304,0
2011-08-20,btc,11.45973174,0
2011-08-21,btc,11.35448134,0
2011-08-22,btc,10.92089582,0
2011-08-23,btc,10.91724505,0
2011-08-24,btc,10.87044429,0
2011-08-25,btc,9.546093674,0
2011-08-26,btc,8.126920163,0
2011-08-27,btc,8.596497607,0
2011-08-28,btc,9.0308664,0
2011-08-29,btc,8.961157271,0
2011-08-30,btc,8.809948738,0
2011-08-31,btc,8.199151764,0
2011-09-01,btc,8.234281665,0
2011-09-02,btc,8.621424438,0
2011-09-03,btc,8.449653441,0
2011-09-04,btc,8.203470602,0
2011-09-05,btc,7.597332525,0
2011-09-06,btc,6.846530029,0
2011-09-07,btc,7.162970274,0
2011-09-08,btc,6.67818,0
2011-09-09,btc,4.986777042,0
2011-09-10,btc,4.742846655,0
2011-09-11,btc,5.852903973,0
2011-09-12,btc,6.090629472,0
2011-09-13,btc,5.802523277,0
2011-09-14,btc,5.59743261,0
2011-09-15,btc,4.867755185,0
2011-09-16,btc,4.831168101,0
2011-09-17,btc,4.775285635,0
2011-09-18,btc,5.236732278,0
2011-09-19,btc,5.520376692,0
2011-09-20,btc,6.146665552,0
2011-09-21,btc,5.597067498,0
2011-09-22,btc,5.475048777,0
2011-09-23,btc,5.56342142,0
2011-09-24,btc,5.457889687,0
2011-09-25,btc,5.341154881,0
2011-09-26,btc,4.873826081,0
2011-09-27,btc,4.911157793,0
2011-09-28,btc,4.763415321,0
2011-09-29,btc,4.777660978,0
2011-09-30,btc,5.14368591,0
2011-10-01,btc,5.034070545,0
2011-10-02,btc,5.007062597,0
2011-10-03,btc,5.02284486,0
2011-10-04,btc,4.956805621,0
2011-10-05,btc,4.885067131,0
2011-10-06,btc,4.730166296,0
2011-10-07,btc,4.276035757,0
2011-10-08,btc,3.981252994,0
2011-10-09,btc,4.111634643,0
2011-10-10,btc,4.074962484,0
2011-10-11,btc,4.008924496,0
2011-10-12,btc,4.166235342,0
2011-10-13,btc,4.03698109,0
2011-10-14,btc,3.986280885,0
2011-10-15,btc,3.83733856,0
2011-10-16,btc,3.609741717,0
2011-10-17,btc,2.581246722,0
2011-10-18,btc,2.422274738,0
2011-10-19,btc,2.217254713,0
2011-10-20,btc,2.356123508,0
2011-10-21,btc,2.570092305,0
2011-10-22,btc,3.155486139,0
2011-10-23,btc,3.14775093,0
2011-10-24,btc,2.522935998,0
2011-10-25,btc,2.801923831,0
2011-10-26,btc,2.777505239,0
2011-10-27,btc,3.045407828,0
2011-10-28,btc,3.179639437,0
2011-10-29,btc,3.569188969,0
2011-10-30,btc,3.257403723,0
2011-10-31,btc,3.265098213,0
2011-11-01,btc,3.171007743,0
2011-11-02,btc,3.255800567,0
2011-11-03,btc,3.168316385,0
2011-11-04,btc,3.120118172,0
2011-11-05,btc,2.977817598,0
2011-11-06,btc,2.962720577,0
2011-11-07,btc,3.017757687,0
2011-11-08,btc,3.056567111,0
2011-11-09,btc,2.919567224,0
2011-11-10,btc,2.856702085,0
2011-11-11,btc,3.067861733,0
2011-11-12,btc,3.025522996,0
2011-11-13,btc,2.986373303,0
2011-11-14,btc,2.224224464,0
2011-11-15,btc,2.322384116,0
2011-11-16,btc,2.546780931,0
2011-11-17,btc,2.279095836,0
2011-11-18,btc,2.105066003,0
2011-11-19,btc,2.203456722,0
2011-11-20,btc,2.20198951,0
2011-11-21,btc,2.279879165,0
2011-11-22,btc,2.322458596,0
2011-11-23,btc,2.330323568,0
2011-11-24,btc,2.438879,0
2011-11-25,btc,2.496161003,0
2011-11-26,btc,2.471799969,0
2011-11-27,btc,2.477564951,0
2011-11-28,btc,2.541240252,0
2011-11-29,btc,2.757698483,0
2011-11-30,btc,2.966041546,0
2011-12-01,btc,3.08258945,0
2011-12-02,btc,3.100402333,0
2011-12-03,btc,2.803856185,0
2011-12-04,btc,2.819693976,0
2011-12-05,btc,2.874796227,0
2011-12-06,btc,3.025360451,0
2011-12-07,btc,2.985502421,0
2011-12-08,btc,2.991880483,0
2011-12-09,btc,2.955791952,0
2011-12-10,btc,3.068975267,0
2011-12-11,btc,3.249268847,0
2011-12-12,btc,3.187335357,0
2011-12-13,btc,3.241088409,0
2011-12-14,btc,3.155086504,0
2011-12-15,btc,3.203138541,0
2011-12-16,btc,3.209137777,0
2011-12-17,btc,3.192541704,0
2011-12-18,btc,3.194010809,0
2011-12-19,btc,3.525773919,0
2011-12-20,btc,3.952550827,0
2011-12-21,btc,3.888993251,0
2011-12-22,btc,3.903060421,0
2011-12-23,btc,3.937965076,0
2011-12-24,btc,3.939419119,0
2011-12-25,btc,4.233866878,0
2011-12-26,btc,3.999121964,0
2011-12-27,btc,4.095518546,0
2011-12-28,btc,4.207295876,0
2011-12-29,btc,4.173352227,0
2011-12-30,btc,4.31063509,0
2011-12-31,btc,4.714306331,0
2012-01-01,btc,5.294842777,0
2012-01-02,btc,5.204877892,0
2012-01-03,btc,4.870508829,0
2012-01-04,btc,5.585706267,0
2012-01-05,btc,6.874000877,0
2012-01-06,btc,6.68331664,0
2012-01-07,btc,6.796227981,0
2012-01-08,btc,7.096650566,0
2012-01-09,btc,6.288538342,0
2012-01-10,btc,6.528474555,0
2012-01-11,btc,6.889127721,0
2012-01-12,btc,6.773564196,0
2012-01-13,btc,6.45436889,0
2012-01-14,btc,6.761727143,0
2012-01-15,btc,7.046922558,0
2012-01-16,btc,6.715607667,0
2012-01-17,btc,5.59962195,0
2012-01-18,btc,5.900231288,0
2012-01-19,btc,6.315706342,0
2012-01-20,btc,6.501491988,0
2012-01-21,btc,6.180568326,0
2012-01-22,btc,6.302967227,0
2012-01-23,btc,6.374876077,0
2012-01-24,btc,6.274476476,0
2012-01-25,btc,5.810465072,0
2012-01-26,btc,5.367226954,0
2012-01-27,btc,5.303137197,0
2012-01-28,btc,5.659796775,0
2012-01-29,btc,5.391429457,0
2012-01-30,btc,5.503481939,0
2012-01-31,btc,5.538220296,0
2012-02-01,btc,6.075232652,0
2012-02-02,btc,6.099572913,0
2012-02-03,btc,5.951610928,0
2012-02-04,btc,5.895413239,0
2012-02-05,btc,5.678115717,0
2012-02-06,btc,5.482664058,0
2012-02-07,btc,5.6620277,0
2012-02-08,btc,5.61852819,0
2012-02-09,btc,5.835699854,0
2012-02-10,btc,5.937834155,0
2012-02-11,btc,5.612132853,0
2012-02-12,btc,5.519097169,0
2012-02-13,btc,5.348354559,0
2012-02-14,btc,4.483654092,0
2012-02-15,btc,4.325520322,0
2012-02-16,btc,4.255239045,0
2012-02-17,btc,4.391538373,0
2012-02-18,btc,4.270081278,0
2012-02-19,btc,4.389551458,0
2012-02-20,btc,4.365135939,0
2012-02-21,btc,4.315115602,0
2012-02-22,btc,4.419310288,0
2012-02-23,btc,5.039515118,0
2012-02-24,btc,5.025608759,0
2012-02-25,btc,4.772567381,0
2012-02-26,btc,4.926420852,0
2012-02-27,btc,4.952515756,0
2012-02-28,btc,4.857257776,0
2012-02-29,btc,4.872748756,0
2012-03-01,btc,4.922072124,0
2012-03-02,btc,4.714823587,0
2012-03-03,btc,4.628193252,0
2012-03-04,btc,4.834144482,0
2012-03-05,btc,4.982392904,0
2012-03-06,btc,4.987841352,0
2012-03-07,btc,4.949112885,0
2012-03-08,btc,4.934979495,0
2012-03-09,btc,4.872297847,0
2012-03-10,btc,4.841423805,0
2012-03-11,btc,4.892028752,0
2012-03-12,btc,4.910839379,0
2012-03-13,btc,5.290880279,0
2012-03-14,btc,5.390543292,0
2012-03-15,btc,5.340820899,0
2012-03-16,btc,5.339574791,0
2012-03-17,btc,5.236003554,0
2012-03-18,btc,5.270148985,0
2012-03-19,btc,4.678672553,0
2012-03-20,btc,4.830830216,0
2012-03-21,btc,4.817229525,0
2012-03-22,btc,4.729608505,0
2012-03-23,btc,4.691643177,0
2012-03-24,btc,4.651986266,0
2012-03-25,btc,4.552270262,0
2012-03-26,btc,4.63272236,0
2012-03-27,btc,4.811340735,0
2012-03-28,btc,4.790589392,0
2012-03-29,btc,4.794066572,0
2012-03-30,btc,4.861409357,0
2012-03-31,btc,4.889776873,0
2012-04-01,btc,4.793325677,0
2012-04-02,btc,4.983045479,0
2012-04-03,btc,4.956233193,0
2012-04-04,btc,4.917842178,0
2012-04-05,btc,4.920849245,0
2012-04-06,btc,4.949107432,0
2012-04-07,btc,4.70971191,0
2012-04-08,btc,4.778818849,0
2012-04-09,btc,4.852547381,0
2012-04-10,btc,4.841417594,0
2012-04-11,btc,4.915250717,0
2012-04-12,btc,4.901158147,0
2012-04-13,btc,4.934406733,0
2012-04-14,btc,4.956364661,0
2012-04-15,btc,4.961600338,0
2012-04-16,btc,4.950764569,0
2012-04-17,btc,4.968744508,0
2012-04-18,btc,5.124377443,0
2012-04-19,btc,5.130906511,0
2012-04-20,btc,5.366515968,0
2012-04-21,btc,5.282550339,0
2012-04-22,btc,5.195608995,0
2012-04-23,btc,5.110888192,0
2012-04-24,btc,5.087867262,0
2012-04-25,btc,5.148816245,0
2012-04-26,btc,5.097419286,0
2012-04-27,btc,5.09588734,0
2012-04-28,btc,4.970736653,0
2012-04-29,btc,4.902606178,0
2012-04-30,btc,4.94211681,0
2012-05-01,btc,4.987137227,0
2012-05-02,btc,5.053437354,0
2012-05-03,btc,5.118872979,0
2012-05-04,btc,5.085507088,0
2012-05-05,btc,5.056639565,0
2012-05-06,btc,5.047800773,0
2012-05-07,btc,5.067555867,0
2012-05-08,btc,5.023466423,0
2012-05-09,btc,5.041306236,0
2012-05-10,btc,4.92748872,0
2012-05-11,btc,4.963709977,0
2012-05-12,btc,4.946532235,0
2012-05-13,btc,4.944795054,0
2012-05-14,btc,5.011435922,0
2012-05-15,btc,5.0336404,0
2012-05-16,btc,5.087784509,0
2012-05-17,btc,5.089661686,0
2012-05-18,btc,5.118301483,0
2012-05-19,btc,5.112545811,0
2012-05-20,btc,5.094200968,0
2012-05-21,btc,5.09422131,0
2012-05-22,btc,5.089139189,0
2012-05-23,btc,5.1288589,0
2012-05-24,btc,5.119157759,0
2012-05-25,btc,5.137276807,0
2012-05-26,btc,5.103978805,0
2012-05-27,btc,5.134616135,0
2012-05-28,btc,5.136325419,0
2012-05-29,btc,5.148470698,0
2012-05-30,btc,5.138264569,0
2012-05-31,btc,5.181639721,0
2012-06-01,btc,5.266943758,0
2012-06-02,btc,5.24363906,0
2012-06-03,btc,5.212704985,0
2012-06-04,btc,5.258765857,0
2012-06-05,btc,5.426014295,0
2012-06-06,btc,5.446169422,0
2012-06-07,btc,5.58716981,0
2012-06-08,btc,5.622529102,0
2012-06-09,btc,5.557002335,0
2012-06-10,btc,5.457893569,0
2012-06-11,btc,5.586996982,0
2012-06-12,btc,5.727491299,0
2012-06-13,btc,5.909301324,0
2012-06-14,btc,5.962023182,0
2012-06-15,btc,6.523380719,0
2012-06-16,btc,6.444158282,0
2012-06-17,btc,6.199966488,0
2012-06-18,btc,6.310844669,0
2012-06-19,btc,6.494826716,0
2012-06-20,btc,6.693551056,0
2012-06-21,btc,6.672262504,0
2012-06-22,btc,6.563761698,0
2012-06-23,btc,6.447541689,0
2012-06-24,btc,6.350494039,0
2012-06-25,btc,6.31747363,0
2012-06-26,btc,6.432860829,0
2012-06-27,btc,6.615713402,0
2012-06-28,btc,6.590064633,0
2012-06-29,btc,6.658776757,0
2012-06-30,btc,6.680427623,0
2012-07-01,btc,6.626860092,0
2012-07-02,btc,6.743478051,0
2012-07-03,btc,6.449992403,0
2012-07-04,btc,6.514835333,0
2012-07-05,btc,6.642398604,0
2012-07-06,btc,6.672181189,0
2012-07-07,btc,6.808273712,0
2012-07-08,btc,6.796317688,0
2012-07-09,btc,7.032395886,0
2012-07-10,btc,7.178580036,0
2012-07-11,btc,7.185147789,0
2012-07-12,btc,7.55593565,0
2012-07-13,btc,7.630921256,0
2012-07-14,btc,7.580129178,0
2012-07-15,btc,7.62723486,0
2012-07-16,btc,8.493405677,0
2012-07-17,btc,8.751984855,0
2012-07-18,btc,9.095192686,0
2012-07-19,btc,8.879533414,0
2012-07-20,btc,8.532450679,0
2012-07-21,btc,8.875645841,0
2012-07-22,btc,8.506562544,0
2012-07-23,btc,8.531211269,0
2012-07-24,btc,8.574585171,0
2012-07-25,btc,8.769347273,0
2012-07-26,btc,8.875765046,0
2012-07-27,btc,8.891459894,0
2012-07-28,btc,8.842560894,0
2012-07-29,btc,8.747680659,0
2012-07-30,btc,9.088317249,0
2012-07-31,btc,9.320998402,0
2012-08-01,btc,9.568020904,0
2012-08-02,btc,10.5510397,0
2012-08-03,btc,10.91586475,0
2012-08-04,btc,10.91971488,0
2012-08-05,btc,10.80511738,0
2012-08-06,btc,10.8694465,0
2012-08-07,btc,10.94127944,0
2012-08-08,btc,11.0703916,0
2012-08-09,btc,11.10372474,0
2012-08-10,btc,11.4475688,0
2012-08-11,btc,11.54253553,0
2012-08-12,btc,11.59255239,0
2012-08-13,btc,11.98496299,0
2012-08-14,btc,12.18709748,0
2012-08-15,btc,13.17007735,0
2012-08-16,btc,13.45079082,0
2012-08-17,btc,12.07700554,0
2012-08-18,btc,11.57750716,0
2012-08-19,btc,7.830621842,0
2012-08-20,btc,9.979876649,0
2012-08-21,btc,9.902982018,0
2012-08-22,btc,9.772554579,0
2012-08-23,btc,10.08865743,0
2012-08-24,btc,10.59404259,0
2012-08-25,btc,10.58367667,0
2012-08-26,btc,10.54553074,0
2012-08-27,btc,10.90038008,0
2012-08-28,btc,10.93295853,0
2012-08-29,btc,10.8677839,0
2012-08-30,btc,10.72774884,0
2012-08-31,btc,10.10240982,0
2012-09-01,btc,10.00653294,0
2012-09-02,btc,10.2261162,0
2012-09-03,btc,10.49713431,0
2012-09-04,btc,10.36400189,0
2012-09-05,btc,11.02552288,0
2012-09-06,btc,11.16076902,0
2012-09-07,btc,11.07612234,0
2012-09-08,btc,11.04327003,0
2012-09-09,btc,11.06209549,0
2012-09-10,btc,11.1252888,0
2012-09-11,btc,11.26809296,0
2012-09-12,btc,11.31528591,0
2012-09-13,btc,11.38029929,0
