Date,Price,Open,High,Low,Vol.,Change %
27-Dec-21,0.92622,0.91969,0.95497,0.91523,442.48M,0.70%
26-Dec-21,0.91982,0.92522,0.93305,0.90568,313.23M,-0.59%
25-Dec-21,0.92525,0.91059,0.93343,0.89917,464.59M,1.61%
24-Dec-21,0.91061,0.99394,0.99588,0.89383,998.32M,-8.39%
23-Dec-21,0.99398,0.95368,1.01612,0.9387,967.00M,4.21%
22-Dec-21,0.9538,0.94683,0.97227,0.92432,772.54M,0.73%
21-Dec-21,0.94692,0.87956,0.9604,0.85315,888.15M,7.78%
20-Dec-21,0.87856,0.83512,0.91359,0.825,1.05B,5.21%
19-Dec-21,0.83508,0.82643,0.84793,0.81969,326.03M,1.05%
18-Dec-21,0.82643,0.79749,0.83415,0.79116,333.85M,3.63%
17-Dec-21,0.79749,0.80538,0.83061,0.77668,508.54M,-0.96%
16-Dec-21,0.80519,0.82623,0.83616,0.80352,410.59M,-2.56%
15-Dec-21,0.82632,0.81025,0.83954,0.7778,748.92M,1.92%
14-Dec-21,0.81079,0.78181,0.82051,0.77359,753.47M,3.71%
13-Dec-21,0.7818,0.83971,0.84387,0.76124,701.25M,-6.92%
12-Dec-21,0.8399,0.83767,0.85633,0.80961,441.73M,0.32%
11-Dec-21,0.83722,0.79999,0.84336,0.78641,561.08M,4.76%
10-Dec-21,0.79916,0.85795,0.88198,0.79526,957.23M,-6.87%
9-Dec-21,0.85809,0.86167,0.933,0.83285,1.26B,-0.39%
8-Dec-21,0.86148,0.81535,0.88302,0.80486,811.57M,5.65%
7-Dec-21,0.81538,0.82645,0.84411,0.80487,635.49M,-1.37%
6-Dec-21,0.82668,0.80417,0.82979,0.75038,974.49M,2.81%
5-Dec-21,0.80406,0.8453,0.85931,0.77893,963.26M,-5.07%
4-Dec-21,0.84697,0.92132,0.92437,0.62065,2.19B,-8.07%
3-Dec-21,0.92135,0.97187,0.98335,0.89673,582.44M,-5.23%
2-Dec-21,0.97217,0.98955,0.98995,0.95647,429.13M,-1.76%
1-Dec-21,0.98958,0.99842,1.01722,0.98043,478.61M,-0.81%
30-Nov-21,0.99761,0.98945,1.02975,0.97116,653.91M,0.82%
29-Nov-21,0.9895,0.96887,1.00149,0.96318,598.77M,2.11%
28-Nov-21,0.96903,0.94528,0.96903,0.8902,643.46M,2.49%
27-Nov-21,0.94547,0.93854,0.96495,0.93403,443.48M,0.74%
26-Nov-21,0.93854,1.04277,1.04635,0.92297,1.15B,-9.99%
25-Nov-21,1.04267,1.03266,1.0637,1.02212,604.41M,0.93%
24-Nov-21,1.0331,1.07209,1.07289,1.00944,656.76M,-3.64%
23-Nov-21,1.07209,1.03539,1.08177,1.02151,664.53M,3.54%
22-Nov-21,1.03548,1.05808,1.06802,1.02616,647.38M,-2.13%
21-Nov-21,1.05799,1.09615,1.09715,1.05532,468.55M,-3.48%
20-Nov-21,1.09614,1.08957,1.10099,1.06209,493.24M,0.60%
19-Nov-21,1.08963,1.04144,1.09849,1.01839,711.47M,4.64%
18-Nov-21,1.04133,1.09558,1.15799,1.01932,1.34B,-4.96%
17-Nov-21,1.0957,1.08842,1.11245,1.05976,777.75M,0.66%
16-Nov-21,1.08851,1.17207,1.17222,1.04887,1.14B,-7.14%
15-Nov-21,1.17221,1.18798,1.21934,1.16787,537.98M,-1.32%
14-Nov-21,1.18792,1.18937,1.1992,1.16771,389.09M,-0.12%
13-Nov-21,1.18937,1.18828,1.20359,1.16787,467.52M,0.08%
12-Nov-21,1.18836,1.21489,1.23284,1.15537,617.77M,-2.19%
11-Nov-21,1.21499,1.19227,1.25419,1.17713,647.85M,1.91%
