Date,Price,Open,High,Low,Vol.,Change %
8-Oct-22,0.061642,0.062365,0.062656,0.061215,360.93M,-1.18%
7-Oct-22,0.062378,0.063445,0.063816,0.061377,801.92M,-1.69%
6-Oct-22,0.063453,0.064781,0.066794,0.063019,1.06B,-2.05%
5-Oct-22,0.064781,0.065842,0.066697,0.062792,1.73B,-1.58%
4-Oct-22,0.065823,0.060341,0.066343,0.059956,2.59B,9.09%
3-Oct-22,0.060337,0.059239,0.06049,0.058851,515.86M,1.85%
2-Oct-22,0.059239,0.060584,0.060958,0.05894,502.90M,-2.21%
1-Oct-22,0.060579,0.061675,0.063071,0.060288,1.03B,-1.78%
30-Sep-22,0.061677,0.060834,0.062199,0.059839,985.49M,1.40%
29-Sep-22,0.060827,0.060507,0.061075,0.059309,567.05M,0.50%
28-Sep-22,0.060521,0.060497,0.061089,0.058553,721.76M,0.04%
27-Sep-22,0.060498,0.06113,0.063046,0.059796,939.39M,-1.03%
26-Sep-22,0.061129,0.061179,0.061867,0.059901,865.73M,-0.08%
25-Sep-22,0.061179,0.063105,0.063847,0.060119,1.05B,-3.05%
24-Sep-22,0.063106,0.06337,0.068159,0.062808,3.23B,-0.42%
23-Sep-22,0.06337,0.05958,0.064205,0.05922,2.09B,6.37%
22-Sep-22,0.059577,0.057188,0.060039,0.056841,816.19M,4.17%
21-Sep-22,0.05719,0.058409,0.060734,0.056106,1.32B,-2.09%
20-Sep-22,0.058409,0.058528,0.060497,0.05762,898.13M,-0.21%
19-Sep-22,0.058531,0.057449,0.058809,0.055954,955.50M,1.90%
18-Sep-22,0.057439,0.06221,0.06221,0.056881,836.91M,-7.66%
17-Sep-22,0.062204,0.060468,0.062385,0.060263,706.96M,2.88%
16-Sep-22,0.060465,0.058613,0.060488,0.058146,822.86M,3.15%
15-Sep-22,0.058617,0.061122,0.061208,0.058498,1.11B,-4.10%
14-Sep-22,0.061121,0.059625,0.061443,0.059306,1.17B,2.50%
13-Sep-22,0.059632,0.063953,0.064147,0.059268,1.50B,-6.76%
12-Sep-22,0.063952,0.063699,0.065359,0.06263,1.06B,0.44%
11-Sep-22,0.063672,0.064673,0.065288,0.062644,1.06B,-1.54%
10-Sep-22,0.06467,0.063876,0.065386,0.063217,1.32B,1.24%
9-Sep-22,0.063876,0.060956,0.064662,0.060911,1.54B,4.78%
8-Sep-22,0.06096,0.060965,0.0614,0.059674,755.31M,-0.01%
7-Sep-22,0.060966,0.058853,0.06152,0.057526,941.23M,3.59%
6-Sep-22,0.058853,0.06271,0.065124,0.058203,1.59B,-6.16%
5-Sep-22,0.062714,0.063211,0.063719,0.061049,659.09M,-0.79%
4-Sep-22,0.063211,0.062646,0.063708,0.061841,705.39M,0.90%
3-Sep-22,0.062648,0.061643,0.063807,0.061146,904.51M,1.59%
2-Sep-22,0.061668,0.062299,0.062718,0.060727,754.25M,-1.02%
1-Sep-22,0.062304,0.061329,0.062551,0.059984,957.75M,1.60%
31-Aug-22,0.061323,0.061505,0.063418,0.060768,943.83M,-0.29%
30-Aug-22,0.061503,0.063815,0.064372,0.060242,969.52M,-3.61%
29-Aug-22,0.063809,0.061646,0.064013,0.060917,982.15M,3.50%
28-Aug-22,0.06165,0.063382,0.064149,0.061336,916.32M,-2.69%
27-Aug-22,0.063352,0.063316,0.063973,0.062231,1.21B,0.03%
26-Aug-22,0.063331,0.06879,0.069127,0.062709,1.95B,-7.86%
25-Aug-22,0.068737,0.067708,0.071312,0.067644,1.30B,1.54%
24-Aug-22,0.067697,0.068487,0.069348,0.066785,839.41M,-1.18%
23-Aug-22,0.068507,0.068085,0.068927,0.066662,750.63M,0.87%
22-Aug-22,0.067914,0.068997,0.069078,0.064882,1.30B,-1.57%
21-Aug-22,0.068996,0.069174,0.070484,0.067366,1.35B,-0.25%
20-Aug-22,0.069172,0.067719,0.070807,0.067575,1.74B,2.28%
19-Aug-22,0.067629,0.074347,0.074837,0.066952,3.23B,-9.02%
18-Aug-22,0.074337,0.079612,0.08142,0.073574,1.80B,-6.66%
17-Aug-22,0.079641,0.085749,0.08776,0.079005,2.89B,-7.11%
16-Aug-22,0.085735,0.076055,0.088242,0.075725,5.69B,12.78%
15-Aug-22,0.076022,0.080708,0.080895,0.074258,2.50B,-5.81%
14-Aug-22,0.080711,0.072552,0.083282,0.072287,4.47B,11.29%
13-Aug-22,0.072524,0.071932,0.074583,0.071497,1.17B,0.82%
12-Aug-22,0.071934,0.070503,0.072299,0.069482,782.41M,2.03%
11-Aug-22,0.070503,0.070888,0.074604,0.07017,1.64B,-0.54%
10-Aug-22,0.070888,0.06875,0.071091,0.066582,1.25B,3.11%
9-Aug-22,0.068751,0.069896,0.073732,0.067769,1.84B,-1.63%
8-Aug-22,0.069893,0.068877,0.072082,0.068768,1.13B,1.48%
7-Aug-22,0.068877,0.068618,0.069856,0.067464,504.36M,0.38%
6-Aug-22,0.068618,0.069699,0.071065,0.06844,758.12M,-1.55%
5-Aug-22,0.069697,0.067216,0.070095,0.067206,948.32M,3.69%
4-Aug-22,0.067214,0.066174,0.067541,0.065783,626.19M,1.57%
3-Aug-22,0.066174,0.066536,0.068387,0.065169,691.87M,-0.54%
2-Aug-22,0.066534,0.068496,0.069023,0.065524,853.83M,-2.88%
1-Aug-22,0.068508,0.06811,0.071145,0.06689,1.17B,0.59%
31-Jul-22,0.068106,0.069602,0.072109,0.067836,1.13B,-2.14%
30-Jul-22,0.069598,0.068693,0.074323,0.068059,1.89B,1.32%
29-Jul-22,0.068691,0.069114,0.072367,0.067328,1.57B,-0.61%
28-Jul-22,0.06911,0.067187,0.070798,0.065341,1.51B,2.86%
27-Jul-22,0.06719,0.062552,0.06719,0.061788,1.07B,7.42%
26-Jul-22,0.062549,0.061905,0.062634,0.060154,853.37M,0.94%
25-Jul-22,0.061967,0.067534,0.067951,0.061819,995.87M,-8.28%
24-Jul-22,0.067562,0.068042,0.068921,0.06734,603.61M,-0.70%
23-Jul-22,0.06804,0.067364,0.069444,0.065983,773.65M,0.99%
22-Jul-22,0.067371,0.07001,0.071375,0.066815,971.46M,-3.77%
21-Jul-22,0.070011,0.070075,0.070844,0.067027,1.13B,-0.09%
20-Jul-22,0.070075,0.069039,0.076849,0.067779,2.78B,1.49%
19-Jul-22,0.069045,0.067684,0.070209,0.065493,1.52B,2.01%
18-Jul-22,0.067685,0.063038,0.068797,0.063006,1.67B,7.37%
17-Jul-22,0.063038,0.064374,0.065493,0.062921,634.14M,-2.06%
16-Jul-22,0.064362,0.062932,0.064804,0.061781,712.45M,2.27%
15-Jul-22,0.062936,0.062429,0.064359,0.061648,968.14M,0.82%
14-Jul-22,0.062424,0.061948,0.062774,0.059506,899.83M,0.77%
13-Jul-22,0.061949,0.059787,0.062078,0.057692,1.21B,3.63%
12-Jul-22,0.05978,0.061744,0.062976,0.059733,719.50M,-3.19%
11-Jul-22,0.061751,0.067239,0.067242,0.061208,883.59M,-8.16%
10-Jul-22,0.067237,0.069464,0.06948,0.066316,707.63M,-3.21%
9-Jul-22,0.069464,0.069081,0.070112,0.068856,494.86M,0.57%
8-Jul-22,0.069073,0.070593,0.07326,0.068283,1.14B,-2.14%
7-Jul-22,0.070584,0.068458,0.071174,0.067936,973.80M,3.10%
6-Jul-22,0.06846,0.06716,0.069255,0.066214,956.69M,1.94%
5-Jul-22,0.06716,0.069326,0.069982,0.065542,914.26M,-3.11%
4-Jul-22,0.069318,0.067208,0.069776,0.065694,939.54M,3.15%
3-Jul-22,0.067199,0.066633,0.067457,0.064958,684.15M,0.87%
2-Jul-22,0.066623,0.066416,0.067791,0.065629,916.81M,0.32%
1-Jul-22,0.066411,0.066301,0.068075,0.063989,1.32B,0.14%
30-Jun-22,0.066322,0.069495,0.06965,0.062376,1.66B,-4.58%
29-Jun-22,0.069504,0.06605,0.071455,0.064197,1.69B,5.23%
28-Jun-22,0.066046,0.072003,0.073116,0.06547,1.63B,-8.25%
27-Jun-22,0.071983,0.072941,0.078601,0.070597,2.74B,-1.31%
26-Jun-22,0.072938,0.068507,0.077486,0.067255,2.68B,6.47%
25-Jun-22,0.068507,0.066911,0.069195,0.065134,1.16B,2.38%
24-Jun-22,0.066913,0.063959,0.068294,0.063941,1.36B,4.64%
23-Jun-22,0.063945,0.061674,0.064688,0.061647,1.27B,3.71%
22-Jun-22,0.061659,0.065781,0.065786,0.061093,1.96B,-6.25%
21-Jun-22,0.065773,0.060046,0.06972,0.059037,3.30B,9.54%
20-Jun-22,0.060043,0.060477,0.061324,0.057453,1.51B,-0.71%
19-Jun-22,0.060469,0.052884,0.062835,0.051185,3.64B,14.37%
18-Jun-22,0.052871,0.056857,0.057822,0.049239,2.39B,-7.00%
17-Jun-22,0.056851,0.055206,0.058002,0.054641,1.17B,3.02%
16-Jun-22,0.055182,0.062798,0.062798,0.054264,2.54B,-11.96%
15-Jun-22,0.062678,0.055547,0.063649,0.050452,3.69B,12.79%
14-Jun-22,0.055569,0.05418,0.058345,0.04987,3.30B,2.63%
13-Jun-22,0.054145,0.063531,0.065888,0.052494,4.78B,-14.77%
12-Jun-22,0.063528,0.069845,0.070311,0.06349,1.99B,-8.99%
11-Jun-22,0.069803,0.075364,0.076459,0.068175,1.29B,-7.38%
10-Jun-22,0.075363,0.079343,0.079653,0.074248,906.17M,-5.03%
9-Jun-22,0.079351,0.079288,0.081035,0.078945,546.14M,0.08%
8-Jun-22,0.079291,0.080365,0.081545,0.078834,849.30M,-1.35%
7-Jun-22,0.080374,0.082501,0.08254,0.077819,1.27B,-2.56%
6-Jun-22,0.082489,0.081038,0.084687,0.080903,1.37B,1.69%
5-Jun-22,0.081115,0.081835,0.082193,0.080596,647.40M,-0.88%
4-Jun-22,0.081835,0.080273,0.082428,0.079337,906.09M,1.94%
3-Jun-22,0.080275,0.082757,0.082939,0.07938,1.02B,-3.00%
2-Jun-22,0.082755,0.080976,0.083114,0.080106,1.15B,2.20%
1-Jun-22,0.08097,0.085831,0.089324,0.079056,2.50B,-5.63%
31-May-22,0.085803,0.087918,0.088425,0.083159,1.79B,-2.38%
30-May-22,0.087898,0.082699,0.088414,0.08211,1.63B,6.29%
29-May-22,0.082697,0.081798,0.083221,0.079956,569.60M,1.10%
28-May-22,0.081798,0.081332,0.08319,0.080876,833.58M,0.60%
27-May-22,0.08131,0.077868,0.087072,0.076101,2.80B,4.41%
26-May-22,0.077878,0.082975,0.083702,0.075445,1.26B,-6.14%
25-May-22,0.082975,0.083675,0.084473,0.082118,613.71M,-0.77%
24-May-22,0.083616,0.083276,0.084311,0.080195,581.83M,0.46%
23-May-22,0.083231,0.085874,0.088293,0.082195,763.73M,-3.08%
22-May-22,0.085874,0.084428,0.086644,0.083853,344.76M,1.71%
21-May-22,0.084427,0.083892,0.085293,0.082574,327.66M,0.68%
20-May-22,0.083859,0.086643,0.087901,0.082608,732.84M,-3.23%
19-May-22,0.086661,0.083366,0.087415,0.081508,854.45M,3.95%
18-May-22,0.083366,0.090267,0.090967,0.083151,988.79M,-7.66%
17-May-22,0.090277,0.087985,0.091331,0.086973,1.01B,2.64%
16-May-22,0.087952,0.093191,0.093191,0.085903,1.05B,-5.63%
15-May-22,0.093197,0.089386,0.093197,0.086587,1.16B,4.26%
14-May-22,0.089386,0.088083,0.091874,0.083685,1.68B,1.47%
13-May-22,0.08809,0.082447,0.095103,0.082152,3.69B,6.78%
12-May-22,0.082498,0.084823,0.089624,0.068584,6.26B,-2.74%
11-May-22,0.084818,0.108044,0.110705,0.075829,7.18B,-21.43%
10-May-22,0.107958,0.101361,0.118172,0.099659,3.10B,6.48%
9-May-22,0.101385,0.124116,0.125198,0.101263,3.17B,-18.31%
8-May-22,0.124115,0.127451,0.128175,0.123157,1.14B,-2.63%
7-May-22,0.127464,0.127811,0.132207,0.124916,1.33B,-0.27%
6-May-22,0.127806,0.128132,0.129771,0.123792,1.40B,-0.22%
5-May-22,0.12809,0.135906,0.137688,0.126271,2.42B,-5.75%
4-May-22,0.135905,0.129415,0.136086,0.129008,1.44B,5.02%
3-May-22,0.129413,0.130799,0.131888,0.126586,903.77M,-1.06%
2-May-22,0.130802,0.132761,0.133896,0.127735,1.19B,-1.49%
1-May-22,0.132776,0.12744,0.136289,0.12611,1.77B,4.17%
30-Apr-22,0.127465,0.134927,0.136757,0.124521,1.82B,-5.52%
29-Apr-22,0.134912,0.137491,0.144982,0.133296,2.93B,-1.89%
28-Apr-22,0.137507,0.139976,0.143221,0.135475,2.20B,-1.76%
27-Apr-22,0.139966,0.137684,0.14559,0.13523,3.41B,1.66%
26-Apr-22,0.137684,0.157851,0.166093,0.136269,9.46B,-12.77%
25-Apr-22,0.157843,0.131732,0.169885,0.122725,10.48B,19.81%
24-Apr-22,0.131746,0.133811,0.134709,0.131198,749.44M,-1.53%
23-Apr-22,0.133795,0.136355,0.136716,0.133356,512.07M,-1.89%
22-Apr-22,0.136372,0.13621,0.138037,0.134792,833.46M,0.13%
21-Apr-22,0.136198,0.140635,0.142716,0.134425,1.28B,-3.14%
20-Apr-22,0.140619,0.142581,0.146577,0.139125,1.93B,-1.40%
19-Apr-22,0.142616,0.140206,0.144459,0.13923,1.20B,1.72%
18-Apr-22,0.140206,0.13914,0.140429,0.133746,1.77B,0.74%
17-Apr-22,0.139173,0.143524,0.144905,0.13853,1.03B,-3.04%
16-Apr-22,0.14353,0.14593,0.147924,0.141461,1.09B,-1.65%
15-Apr-22,0.145933,0.144022,0.149694,0.142113,2.06B,1.41%
14-Apr-22,0.143911,0.139871,0.147435,0.137294,3.26B,2.89%
13-Apr-22,0.139871,0.137934,0.142936,0.136486,1.55B,1.35%
12-Apr-22,0.138006,0.1341,0.144376,0.133234,2.40B,2.90%
11-Apr-22,0.134113,0.148102,0.151386,0.133025,3.15B,-9.43%
10-Apr-22,0.14807,0.144212,0.157515,0.143608,3.79B,2.71%
9-Apr-22,0.14417,0.142583,0.144513,0.140738,921.02M,1.13%
8-Apr-22,0.142564,0.146059,0.153003,0.140731,3.26B,-2.38%
7-Apr-22,0.146036,0.143365,0.148172,0.14028,2.80B,2.05%
6-Apr-22,0.143102,0.172654,0.174104,0.142508,7.38B,-17.05%
5-Apr-22,0.172508,0.148517,0.179018,0.147416,9.36B,16.16%
4-Apr-22,0.148512,0.146325,0.156286,0.141496,4.01B,1.51%
3-Apr-22,0.146308,0.138697,0.149395,0.1363,1.85B,5.48%
2-Apr-22,0.138704,0.141403,0.144299,0.138369,1.21B,-1.88%
1-Apr-22,0.141361,0.138077,0.142561,0.132265,1.60B,2.36%
31-Mar-22,0.138099,0.14317,0.147802,0.136352,2.13B,-3.47%
30-Mar-22,0.143061,0.144501,0.145389,0.138524,1.68B,-1.00%
29-Mar-22,0.144503,0.142177,0.148796,0.140795,1.80B,1.62%
28-Mar-22,0.142204,0.144832,0.1535,0.141409,2.93B,-1.82%
27-Mar-22,0.144839,0.136072,0.145376,0.135541,2.75B,6.42%
26-Mar-22,0.136101,0.130813,0.136825,0.12909,1.21B,4.03%
25-Mar-22,0.130831,0.136814,0.137471,0.128025,1.82B,-4.34%
24-Mar-22,0.136773,0.129805,0.140907,0.127841,3.37B,5.36%
23-Mar-22,0.129818,0.122436,0.131183,0.121085,1.83B,6.05%
22-Mar-22,0.122418,0.119245,0.125622,0.118728,1.03B,2.68%
21-Mar-22,0.119218,0.119099,0.121586,0.117789,724.69M,0.14%
20-Mar-22,0.119054,0.123539,0.124079,0.11746,688.17M,-3.63%
19-Mar-22,0.123535,0.119188,0.124991,0.1184,1.11B,3.63%
18-Mar-22,0.119207,0.116343,0.119528,0.114314,339.03M,2.47%
17-Mar-22,0.116336,0.116988,0.119228,0.116135,355.05M,-0.57%
16-Mar-22,0.116997,0.112591,0.117025,0.112107,527.73M,3.91%
15-Mar-22,0.112591,0.113975,0.114209,0.110292,346.15M,-1.17%
14-Mar-22,0.113923,0.111566,0.121335,0.110319,774.55M,2.08%
13-Mar-22,0.1116,0.114717,0.116291,0.110102,348.52M,-2.71%
12-Mar-22,0.11471,0.115419,0.117289,0.11471,109.33M,-0.61%
11-Mar-22,0.115416,0.116885,0.118459,0.114119,214.96M,-1.26%
10-Mar-22,0.116885,0.121489,0.121751,0.115029,359.25M,-3.79%
9-Mar-22,0.121489,0.117086,0.123962,0.116574,305.95M,3.76%
8-Mar-22,0.117086,0.118887,0.119963,0.115344,297.77M,0.11%
7-Mar-22,0.116952,0.123778,0.123785,0.113997,275.56M,-5.51%
6-Mar-22,0.123778,0.123118,0.125528,0.119675,217.34M,0.54%
5-Mar-22,0.123119,0.122519,0.126188,0.121068,137.36M,0.51%
4-Mar-22,0.122496,0.129689,0.130596,0.12027,373.02M,-5.55%
